"","horse_id","horse_name","cluster"
"2494",2494,"Tornado Crossing",5
"2495",2495,"Jimmys Lass",8
"2496",2496,"Summer Sangria",7
"2497",2497,"Businessindubai",3
"2498",2498,"Big Bounty",7
"2499",2499,"Dial Me Up",3
"2500",2500,"Vibrancy",3
"2501",2501,"Wishes and Dreams",7
"2502",2502,"That's My Cue",3
"2503",2503,"Andina Del Sur",2
"2504",2504,"Theodora B.",2
"2505",2505,"Sweet Bye and Bye",7
"2506",2506,"Go Noni Go",7
"2507",2507,"My Sistersledge",6
"2508",2508,"Too Charming",7
"2509",2509,"Lounge Act",2
"2510",2510,"Shanghai Rain",2
"2511",2511,"Elle's Town",2
"2512",2512,"Lady Worthington",7
"2513",2513,"Bustin Hoffman",4
"2514",2514,"Imaginar",3
"2515",2515,"Arrifana",4
"2516",2516,"Gold Standard",2
"2517",2517,"Classic Fit",2
"2518",2518,"Lightscameraaction",7
"2519",2519,"Stand for the Flag",7
"2520",2520,"Temple",2
"2521",2521,"Kadar",2
"2522",2522,"Halladay",4
"2523",2523,"Proliferate",2
"2524",2524,"Pioneer Man",2
"2525",2525,"Osage Moon",2
"2526",2526,"Backtohisroots",2
"2527",2527,"Stuy Town Baby",5
"2528",2528,"Unicorn Sally",7
"2529",2529,"Tokyo Bay",4
"2530",2530,"Malibu June",7
"2531",2531,"Wicked Amber",7
"2532",2532,"Pink Peppermint",2
"2533",2533,"Toastnjam",3
"2534",2534,"Fairy Diva (GB)",3
"2535",2535,"Splasherstown",3
"2536",2536,"Superbloodwolfmoon",5
"2537",2537,"Honor Belle",1
"2538",2538,"Hardcore Folklore",1
"2539",2539,"Silver Kitten",4
"2540",2540,"In Front",2
"2541",2541,"Coilean Bawn",2
"2542",2542,"Begonia",2
"2543",2543,"Ava Malone",2
"2544",2544,"Kitana",7
"2545",2545,"Touch Me Not",3
"2546",2546,"Mo Maverick",7
"2547",2547,"Call Me Harry",4
"2548",2548,"Discretionary Marq",7
"2549",2549,"Secret Rules",4
"2550",2550,"Always Misbehaving",1
"2551",2551,"Extreme Force",7
"2552",2552,"Pine Knoll",5
"2553",2553,"Menelik",3
"2554",2554,"Tangled Web",7
"2555",2555,"Vici",7
"2556",2556,"Dubini",3
"2557",2557,"Jammer",3
"2558",2558,"Performer",7
"2559",2559,"En Wye Cee",1
"2560",2560,"Carlos L.",7
"2561",2561,"Mubarmaj",7
"2562",2562,"Air Attack",3
"2563",2563,"Si Que Es Buena (ARG)",2
"2564",2564,"My Sister Nat (FR)",4
"2565",2565,"Decorating",7
"2566",2566,"Pivotal Connection (GB)",2
"2567",2567,"Lift Up",2
"2568",2568,"Entropia (ARG)",2
"2569",2569,"More Fun Again",2
"2570",2570,"Talent Scout",7
"2571",2571,"Magical Romance",4
"2572",2572,"Waynes Footsteps",4
"2573",2573,"Like What I See",7
"2574",2574,"Chestertown",4
"2575",2575,"Dawn's Early Light",3
"2576",2576,"Rousey",7
"2577",2577,"Baffin Bay",7
"2578",2578,"Antoinette",7
"2579",2579,"I Dare U",6
"2580",2580,"Stretchthestory",7
"2581",2581,"More Glitter",7
"2582",2582,"Logic N Reason",6
"2583",2583,"Mutakaamil",2
"2584",2584,"Perceived",2
"2585",2585,"Fast Break",2
"2586",2586,"Superfan",6
"2587",2587,"San Juan Diego",3
"2588",2588,"Whichwaytomalibu",5
"2589",2589,"Dangerous Edge",1
"2590",2590,"Future Book",3
"2591",2591,"Superego",5
"2592",2592,"Montauk Memories",3
"2593",2593,"Our Papa G",5
"2594",2594,"Chiricahua",3
"2595",2595,"Derby Day Zip",7
"2596",2596,"Kerry Boy",6
"2597",2597,"Convict",8
"2598",2598,"More Graytful",4
"2599",2599,"Advanced Strategy",5
"2600",2600,"Brewman",8
"2601",2601,"Tiz Kaz Now",3
"2602",2602,"Bronze Lion",3
"2603",2603,"Mr. Tag",5
"2604",2604,"Graycapade",5
"2605",2605,"Beauty Buzz",3
"2606",2606,"Lovely Lucky",3
"2607",2607,"Our Ticket",3
"2608",2608,"Lots to Like",3
"2609",2609,"Southern Bridge",1
"2610",2610,"Medellin",3
"2611",2611,"Girl's Wave",3
"2612",2612,"Ladycliff",3
"2613",2613,"Pippi",5
"2614",2614,"Graetz",3
"2615",2615,"Kaz's Kitten",5
"2616",2616,"Bean Indiscreet",5
"2617",2617,"My Chesa Charm",3
"2618",2618,"Speed Talks",4
"2619",2619,"Eye'm Gone",3
"2620",2620,"Seven Lilies",7
"2621",2621,"Harv Won't Tap",6
"2622",2622,"Barnacle Bill",7
"2623",2623,"Sweet Meadow Mist",6
"2624",2624,"Gilda Marie",3
"2625",2625,"Eye's On You",3
"2626",2626,"Ella's Song",3
"2627",2627,"Sadie Lady",7
"2628",2628,"Pixelate",4
"2629",2629,"Homeland",2
"2630",2630,"City Man",1
"2631",2631,"Ashraq",2
"2632",2632,"Miss Ross",6
"2633",2633,"Aris Gal Suz",6
"2634",2634,"Sisterwilliamagnes",5
"2635",2635,"Cost Basis",4
"2636",2636,"Modernist",8
"2637",2637,"Liam's Fire",4
"2638",2638,"First Degree",7
"2639",2639,"Dack Janiel's",8
"2640",2640,"Sorrentina Lemon",2
"2641",2641,"Atomic Blonde",2
"2642",2642,"Panther Hit",7
"2643",2643,"Shelter Island (FR)",2
"2644",2644,"Winning Drive",5
"2645",2645,"Rocky Policy",2
"2646",2646,"Rose Flower (GER)",2
"2647",2647,"Fire Key",7
"2648",2648,"Broadway Run",4
"2649",2649,"Mentality",1
"2650",2650,"Boos (FR)",4
"2651",2651,"Moon Over Miami",5
"2652",2652,"Farmington Road",8
"2653",2653,"Default Rate",4
"2654",2654,"Or'effice",4
"2655",2655,"Feeling Dangerous",8
"2656",2656,"Spiced Perfection",2
"2657",2657,"Needs Supervision",2
"2658",2658,"Quixotic",3
"2659",2659,"Ego Man",3
"2660",2660,"The Angry Man",3
"2661",2661,"King Khozan",3
"2662",2662,"Matty's Marauder",3
"2663",2663,"Two Point Oh",3
"2664",2664,"Villainous",5
"2665",2665,"Astronaut",5
"2666",2666,"Bad Beat Brian",5
"2667",2667,"Blame Debbie",2
"2668",2668,"Critical Value",4
"2669",2669,"Alandra",4
"2670",2670,"Glass Ceiling",2
"2671",2671,"Daphne Moon",2
"2672",2672,"Jara",2
"2673",2673,"Miss Marissa",6
"2674",2674,"Shotski",4
"2675",2675,"Ajaaweed",7
"2676",2676,"Informative",3
"2677",2677,"Prince James",7
"2678",2678,"Alpha Sixty Six",7
"2679",2679,"Cleon Jones",6
"2680",2680,"Forza Di Oro",5
"2681",2681,"Amends",7
"2682",2682,"Maximum Security",7
"2683",2683,"True Timber",4
"2684",2684,"Looking At Bikinis",6
"2685",2685,"Whitmore",6
"2686",2686,"Pat On the Back",4
"2687",2687,"Tale of Silence",4
"2688",2688,"Truth Hurts",3
"2689",2689,"Vigilantes Way",3
"2690",2690,"Please",3
"2691",2691,"Fun Prospect",3
"2692",2692,"Myamanoi",2
"2693",2693,"Distorted Sky",2
"2694",2694,"Glynn County",1
"2695",2695,"Our Circle of Love",6
"2696",2696,"Angel At War",3
"2697",2697,"Makingcents",3
"2698",2698,"Dancing Kiki",3
"2699",2699,"Bella Domenica",3
"2700",2700,"Havin' a Party",3
"2701",2701,"Irena N Ella",3
"2702",2702,"Ivory Not White",5
"2703",2703,"Fortune's Fool",7
"2704",2704,"Onthewaytonevrland (IRE)",3
"2705",2705,"Sonny Inspired",3
"2706",2706,"Bridlewood Cat",3
"2707",2707,"Carrizo",8
"2708",2708,"It Justhitthe Wire",4
"2709",2709,"Lifetime Memory",3
"2710",2710,"Control Group",7
"2711",2711,"Wonderful Light",7
"2712",2712,"Recruiting Ready",6
"2713",2713,"Strike Power",6
"2714",2714,"War Goddess",3
"2715",2715,"Micro Margarita",7
"2716",2716,"Rebel Empress",5
"2717",2717,"My Sweet Kat",3
"2718",2718,"American Values",6
"2719",2719,"Irish Roar (IRE)",3
"2720",2720,"Sneakiness",7
"2721",2721,"Oh Danny Bear",3
"2722",2722,"Etana",3
"2723",2723,"Make Or Break",7
"2724",2724,"A J Rock",7
"2725",2725,"Super Dude",7
"2726",2726,"Illudere",3
"2727",2727,"Crypto Gold",7
"2728",2728,"Narcissistic",5
"2729",2729,"Freddymo Factor",3
"2730",2730,"Petalite",1
"2731",2731,"Lucky Six",3
"2732",2732,"Camorra",6
"2733",2733,"Flaming June",3
"2734",2734,"Sassy Secret",3
"2735",2735,"Moon Heist",7
"2736",2736,"Hot Diggitty",5
"2737",2737,"Flash Drive",3
"2738",2738,"Rejected Again",6
"2739",2739,"Sixteen Tons",3
"2740",2740,"Big's Gray Day",5
"2741",2741,"Tony Small",7
"2742",2742,"Informed Consent",3
"2743",2743,"Afleet Mickey",5
"2744",2744,"Compensate",3
"2745",2745,"Cruise and Danze",3
"2746",2746,"Wedontbelieveher",3
"2747",2747,"Persian Queen",5
"2748",2748,"Love That Jazz",1
"2749",2749,"Ekati Wildcat",3
"2750",2750,"Winning Withhonour",3
"2751",2751,"Nuclear Code",3
"2752",2752,"Moneymeister",3
"2753",2753,"Floyd Unger",5
"2754",2754,"Brush Country",1
"2755",2755,"Outstanding Debt",3
"2756",2756,"Traveling",3
"2757",2757,"Captain Bombastic",4
"2758",2758,"Colormepazzi",3
"2759",2759,"Kierkegaard",3
"2760",2760,"Hold My Call",7
"2761",2761,"Unrelenting Force",7
"2762",2762,"Saratoga Pal",3
"2763",2763,"Kilmarknock",4
"2764",2764,"Concrete Jungle",8
"2765",2765,"Varangian",5
"2766",2766,"Odin's Honor",8
"2767",2767,"Royal Flag",5
"2768",2768,"Candy Money",3
"2769",2769,"Grito de Pablito",6
"2770",2770,"Bay Burner",5
"2771",2771,"Overbold",7
"2772",2772,"Supreme Aura",7
"2773",2773,"Harpers First Ride",5
"2774",2774,"Bank Sting",3
"2775",2775,"Sure Stitch",3
"2776",2776,"Classy Sadie",7
"2777",2777,"Principal Dancer",7
"2778",2778,"Gratto Swing",8
"2779",2779,"La Rubia",7
"2780",2780,"Nellie's Cat",5
"2781",2781,"Filly Ride",5
"2782",2782,"Wicked Kheisha",7
"2783",2783,"Idaka",5
"2784",2784,"Scoregirlscore",7
"2785",2785,"Freaky Styley",1
"2786",2786,"Moonlight Now",4
"2787",2787,"Go With Honor",3
"2788",2788,"Ancient Brown",3
"2789",2789,"Nicky Scissors",3
"2790",2790,"Sharp Starr",3
"2791",2791,"Goosarella",3
"2792",2792,"Kilkea",3
"2793",2793,"Curlin Road",6
"2794",2794,"True Gold",7
"2795",2795,"Bank On This",3
"2796",2796,"Adventist",3
"2797",2797,"Han Sense",3
"2798",2798,"Major Cabbie",9
"2799",2799,"Becky's Mission",3
"2800",2800,"Assault and Pepper",8
"2801",2801,"Maqua Dawn",3
"2802",2802,"Maybe a Rainbow",2
"2803",2803,"Hot Little Honey",3
"2804",2804,"I Am Aine",3
"2805",2805,"Courageous Girl",4
"2806",2806,"My My Michelle",7
"2807",2807,"Topaz Bride",3
"2808",2808,"Rude Awaking",3
"2809",2809,"Champagne Lady",3
"2810",2810,"French Cafe",3
"2811",2811,"Autostrade",1
"2812",2812,"Nonsensical",7
"2813",2813,"Private Beach",7
"2814",2814,"Take Charge Aubrey",6
"2815",2815,"Proximity Bias",4
"2816",2816,"Firenze Fire",7
"2817",2817,"Beach Front",7
"2818",2818,"Moonbounce",8
"2819",2819,"A Bridge too Far",3
"2820",2820,"Memories Eternal",4
"2821",2821,"Montauk Traffic",3
"2822",2822,"Magic Carpet",3
"2823",2823,"Richmond",8
"2824",2824,"Nowitna River",5
"2825",2825,"Scuttlebuzz",3
"2826",2826,"Impetuous",5
"2827",2827,"Farragut",3
"2828",2828,"Box of Rain",5
"2829",2829,"Cause",3
"2830",2830,"Disco's Bridge",5
"2831",2831,"His Name Is Sue",3
"2832",2832,"Runforthemunnings",5
"2833",2833,"Saratoga Giro",3
"2834",2834,"Puttheglassdown",5
"2835",2835,"Bustin to Please",3
"2836",2836,"Time Warp",5
"2837",2837,"Firenze Freedom",6
"2838",2838,"Sneaky Surprise",3
"2839",2839,"Pave It",5
"2840",2840,"Brunate",3
"2841",2841,"Spectre Bond",3
"2842",2842,"Lucky Move",7
"2843",2843,"Lightning Rob",3
"2844",2844,"Yah Huh",4
"2845",2845,"Wild Boar",7
"2846",2846,"Dutchmen Forever",4
"2847",2847,"Tiz Epic",3
"2848",2848,"Kampai",5
"2849",2849,"High Amplitude",8
"2850",2850,"Fast Master",8
"2851",2851,"One Eyed Jack",7
"2852",2852,"Faze",8
"2853",2853,"Judgement Free",5
"2854",2854,"Pachamama",5
"2855",2855,"Dugout",3
"2856",2856,"Broadway Angel",3
"2857",2857,"Hard Won",3
"2858",2858,"Saffron Girl",3
"2859",2859,"Cowtown",6
"2860",2860,"Call Me Later",7
"2861",2861,"Fiat Lux",5
"2862",2862,"Silver Seeker",3
"2863",2863,"Patagonia",8
"2864",2864,"Mathematician",5
"2865",2865,"Rightdowngentlemen",3
"2866",2866,"Vortex Road",2
"2867",2867,"Love That Goose",4
"2868",2868,"She's Primo",3
"2869",2869,"Safta",8
"2870",2870,"Midnight Party",7
"2871",2871,"Mizzen Max",7
"2872",2872,"Dr. Shane",3
"2873",2873,"Riot",7
"2874",2874,"Papa Zulu",2
"2875",2875,"Value Proposition (GB)",2
"2876",2876,"Downside Risk",7
"2877",2877,"Zorbed",7
"2878",2878,"Therapist",7
"2879",2879,"Emmaus (IRE)",2
"2880",2880,"Big Handsome",2
"2881",2881,"V. I. P. Code",7
"2882",2882,"Fixed Point",6
"2883",2883,"Mission Statement",7
"2884",2884,"Walkoff",7
"2885",2885,"Bad Sueno",2
"2886",2886,"Indigestion",4
"2887",2887,"Argonne",7
"2888",2888,"Hierarchy",7
"2889",2889,"Financial System",2
"2890",2890,"All Go",3
"2891",2891,"Dance for Oro",5
"2892",2892,"Lovely La La",4
"2893",2893,"Broken Border",7
"2894",2894,"Tudox Lifting Off",7
"2895",2895,"Presto",5
"2896",2896,"Meet Me in L A",4
"2897",2897,"Fullness of Time",3
"2898",2898,"Righteousness",7
"2899",2899,"Fear No Evil",4
"2900",2900,"Mrs. Ramona G.",2
"2901",2901,"Misericordia (GB)",2
"2902",2902,"Aurelia Garland",5
"2903",2903,"Talk You Out of It",5
"2904",2904,"Sweet Melania",7
"2905",2905,"Onyx",5
"2906",2906,"Liza",5
"2907",2907,"Megacity",4
"2908",2908,"Foolish Humor",3
"2909",2909,"Pushover",3
"2910",2910,"Key Biscayne",3
"2911",2911,"Seayouathebreakers",3
"2912",2912,"Retro Street",7
"2913",2913,"Hand Rail",2
"2914",2914,"Surge Pricing",7
"2915",2915,"Block and Plank",3
"2916",2916,"Running On Entry",2
"2917",2917,"Triumphant",8
"2918",2918,"Glam",5
"2919",2919,"Sundrenched",7
"2920",2920,"Tiz R Bella",5
"2921",2921,"Ocean Monarch",3
"2922",2922,"Cousin Pete",3
"2923",2923,"Traci's Girl",6
"2924",2924,"Honorable Profit",7
"2925",2925,"Schwarbertown",5
"2926",2926,"Curlin the Giant",8
"2927",2927,"Aboutthebenjamins",5
"2928",2928,"Mo Soul",7
"2929",2929,"Giant Trick",3
"2930",2930,"Dannie's Deceiver",8
"2931",2931,"Santa Monica (GB)",2
"2932",2932,"Semper Sententiae",4
"2933",2933,"Giant Zinger",7
"2934",2934,"Vexatious",4
"2935",2935,"Dating Game",7
"2936",2936,"Sparticle",3
"2937",2937,"Patriot Drive",7
"2938",2938,"River of Dreams",7
"2939",2939,"Zinger",7
"2940",2940,"Four Forty Strand",9
"2941",2941,"Olympico (FR)",2
"2942",2942,"Cullum Road",2
"2943",2943,"Channel Cat",7
"2944",2944,"Robert Bruce (CHI)",2
"2945",2945,"Doctor Mounty",2
"2946",2946,"Arrocha (BRZ)",2
"2947",2947,"Realm",2
"2948",2948,"Prince Lucky",4
"2949",2949,"Bandua",6
"2950",2950,"Nova Girl",8
"2951",2951,"Cassies Dreamer",2
"2952",2952,"Zee Drop",3
"2953",2953,"Vampish",3
"2954",2954,"Pacific Wind",3
"2955",2955,"White Mischief",3
"2956",2956,"Hunting Season",3
"2957",2957,"Effiemeister",5
"2958",2958,"Lion in Wait",2
"2959",2959,"Orbolution",2
"2960",2960,"Miss Munnings",2
"2961",2961,"Romantic Moment",2
"2962",2962,"American Song",7
"2963",2963,"Militiaman",7
"2964",2964,"Bad Boy",7
"2965",2965,"No Mans Land",7
"2966",2966,"Playful Cat",3
"2967",2967,"Collins Ave",2
"2968",2968,"Treatherlikestar",5
"2969",2969,"Kulik Bear",7
"2970",2970,"Sayyaaf",7
"2971",2971,"Real Money",3
"2972",2972,"Taamer",2
"2973",2973,"Marconi",4
"2974",2974,"Rocketry",4
"2975",2975,"Lila Ruth",7
"2976",2976,"Reata's Reward",7
"2977",2977,"Goldmakesmesmile",3
"2978",2978,"Tabor Fleet",8
"2979",2979,"Unblemished",3
"2980",2980,"Stand and Salute",3
"2981",2981,"Poppy Joe Rocks",3
"2982",2982,"Sky of Hook",1
"2983",2983,"Theitalianamerican",7
"2984",2984,"Justin Vision",5
"2985",2985,"Bella Via Mi Amor",2
"2986",2986,"Slamin Sami Brown",3
"2987",2987,"Alphabetting",5
"2988",2988,"Firery Tale",2
"2989",2989,"Bernin' Thru Gold",4
"2990",2990,"Heavenhasmynikki",3
"2991",2991,"Separationofpowers",7
"2992",2992,"Principled",3
"2993",2993,"Majority Rules",1
"2994",2994,"Muchacho",1
"2995",2995,"Enthusiastic Gal",8
"2996",2996,"Global Campaign",1
"2997",2997,"Intrepid Heart",8
"2998",2998,"Federal Case",3
"2999",2999,"Calamity Kat",1
"3000",3000,"Whiskey Is My Wine",7
"3001",3001,"Ummu Ummu Ummu",3
"3002",3002,"Calling Cairo",5
"3003",3003,"Homerique",2
"3004",3004,"Competitionofideas",2
"3005",3005,"Binti Al Nar (GER)",2
"3006",3006,"Varenka",2
"3007",3007,"Structural Deficit",2
"3008",3008,"Mrs. Got Rocks",7
"3009",3009,"San Saria (IRE)",2
"3010",3010,"Funny Flowers",4
"3011",3011,"Tip At Tapit",2
"3012",3012,"Elite Mom",2
"3013",3013,"Saffira",2
"3014",3014,"Killybegs Captain",7
"3015",3015,"Channel Maker",2
"3016",3016,"Arklow",2
"3017",3017,"Magic Wand (IRE)",2
"3018",3018,"Hunting Horn (IRE)",3
"3019",3019,"Epical",3
"3020",3020,"Focus Group",2
"3021",3021,"Zulu Alpha",2
"3022",3022,"Village King (ARG)",2
"3023",3023,"Kulin Rock",6
"3024",3024,"Dove Shoot",4
"3025",3025,"Jemography",7
"3026",3026,"Ginger and Jingle",3
"3027",3027,"Slimey",1
"3028",3028,"Athwaaq",5
"3029",3029,"Lion Dance",5
"3030",3030,"Montatham",1
"3031",3031,"Wendell Fong",1
"3032",3032,"Releasethethunder",3
"3033",3033,"Sombeyay",7
"3034",3034,"Daddy Knows",8
"3035",3035,"Playful Hunter",5
"3036",3036,"Happy Sophia",7
"3037",3037,"La Vida",2
"3038",3038,"Estill",4
"3039",3039,"Athary (IRE)",2
"3040",3040,"Passion Flower",3
"3041",3041,"Social Currency (KOR)",2
"3042",3042,"Elfitz",2
"3043",3043,"Noble Thought",7
"3044",3044,"Bird's Eye View",7
"3045",3045,"The Green Mo'ster",2
"3046",3046,"Sarrasin (GB)",2
"3047",3047,"Romping Rosie",3
"3048",3048,"Carom",4
"3049",3049,"Teachable Moment",1
"3050",3050,"Honor System",2
"3051",3051,"Spindletop",3
"3052",3052,"B. B. Dude",7
"3053",3053,"Solarte",3
"3054",3054,"Mango M",7
"3055",3055,"New Jersey John",1
"3056",3056,"Giuseppe the Great",3
"3057",3057,"Be Gone Daddy",3
"3058",3058,"Fear",1
"3059",3059,"Alien Season",3
"3060",3060,"Neverland Rock (GB)",7
"3061",3061,"Awesome Mystery",8
"3062",3062,"Global Exchange",7
"3063",3063,"Say the Word",2
"3064",3064,"Dundalk",2
"3065",3065,"Lunaire",2
"3066",3066,"Remstin",7
"3067",3067,"Danielle's Pride",7
"3068",3068,"Ascender",7
"3069",3069,"Game Break",7
"3070",3070,"Sue's Fortune",5
"3071",3071,"Seek and Destroy",7
"3072",3072,"Stillwater Cove",3
"3073",3073,"Missmizz",3
"3074",3074,"Entirely",3
"3075",3075,"Semper Paratus",3
"3076",3076,"Bunyan's Axe",5
"3077",3077,"The Last Zip",2
"3078",3078,"Value Engineering",2
"3079",3079,"Exult",2
"3080",3080,"Geography",2
"3081",3081,"Scottish Jig",7
"3082",3082,"Ferdinanda",6
"3083",3083,"Osare",2
"3084",3084,"Jaylan",2
"3085",3085,"Niko's Dream",7
"3086",3086,"Honorable Rose",2
"3087",3087,"Crescent Lady",2
"3088",3088,"Barton Hall",2
"3089",3089,"Rossellini",7
"3090",3090,"Mr Maybe",1
"3091",3091,"Golden Spear",5
"3092",3092,"Indebted",2
"3093",3093,"Bingwa",5
"3094",3094,"Sinwaan",7
"3095",3095,"Cache",4
"3096",3096,"Chamber",3
"3097",3097,"Katook",6
"3098",3098,"Kiawah Sunset",3
"3099",3099,"Morality Clause",7
"3100",3100,"Main Squeeze",8
"3101",3101,"Forbidden Frolic",3
"3102",3102,"Adhafera",5
"3103",3103,"Hoboe",7
"3104",3104,"Il Primo Sole (GB)",2
"3105",3105,"Zipman",5
"3106",3106,"Grassetto",7
"3107",3107,"Into the Breach",5
"3108",3108,"Belgrano",1
"3109",3109,"Zap Daddy",7
"3110",3110,"Dyna Passer",7
"3111",3111,"Another Day of Sun",2
"3112",3112,"To a Friend",7
"3113",3113,"Tenure",7
"3114",3114,"Driver Dan",3
"3115",3115,"Midnight Act",3
"3116",3116,"Stock Trade",7
"3117",3117,"Oleksandra (AUS)",3
"3118",3118,"Really Proud",3
"3119",3119,"Miss Marcela",5
"3120",3120,"Jaded Lady",3
"3121",3121,"Malakeh (GB)",2
"3122",3122,"So Charming",7
"3123",3123,"Salsa Bella (FR)",7
"3124",3124,"Goodbye Brockley",7
"3125",3125,"Kris d'Oro",3
"3126",3126,"No Nay Maybe (IRE)",5
"3127",3127,"Now Is",7
"3128",3128,"Apollo's Abraxas",7
"3129",3129,"Lucky E",8
"3130",3130,"Vroom Vroom Vrio",5
"3131",3131,"Giant Boo Boo",3
"3132",3132,"Sayhellotomylilfrn",3
"3133",3133,"Brooke Marie",7
"3134",3134,"Chelsea Cloisters",3
"3135",3135,"Stellar Agent",2
"3136",3136,"Moravia (GB)",3
"3137",3137,"Fight Night",1
"3138",3138,"Blitchton Lady",3
"3139",3139,"Ratajkowski",4
"3140",3140,"Tossup",5
"3141",3141,"Aggravation",3
"3142",3142,"Pole Setter",3
"3143",3143,"Strike Silver",1
"3144",3144,"Uncapped",3
"3145",3145,"Fog of War",7
"3146",3146,"Ian Glass",7
"3147",3147,"Mai Ty One On",3
"3148",3148,"Final Frontier",7
"3149",3149,"Pagliacci",7
"3150",3150,"Battle Station",3
"3151",3151,"Commute",3
"3152",3152,"Blue Jean Kitten",5
"3153",3153,"Miss Rombauer",5
"3154",3154,"Matcha",8
"3155",3155,"Ghosting",3
"3156",3156,"Discreet Image",6
"3157",3157,"Ladrona",5
"3158",3158,"The Nine O",2
"3159",3159,"Peaceful Feeling",2
"3160",3160,"Architect",2
"3161",3161,"Mamma Dee",7
"3162",3162,"Zulu",1
"3163",3163,"Cyber Currency",3
"3164",3164,"Lost in Manhattan",1
"3165",3165,"Market Bubble",3
"3166",3166,"More Mischief",4
"3167",3167,"Dooder",7
"3168",3168,"Veterans Beach",7
"3169",3169,"Not So Quiet Man",2
"3170",3170,"Tiffanys Freud",1
"3171",3171,"Sparky",3
"3172",3172,"Munchkin Money",5
"3173",3173,"Lady Joan",2
"3174",3174,"Daddysneverready",7
"3175",3175,"Still There",3
"3176",3176,"Indy's Lady",5
"3177",3177,"Gucci Factor",4
"3178",3178,"Offering Plan",2
"3179",3179,"Frosted Ice",3
"3180",3180,"Giant Expectations",1
"3181",3181,"Causforcelebration",7
"3182",3182,"No Worries Mate",3
"3183",3183,"Blood Red Sky",7
"3184",3184,"Soxy Ruby",5
"3185",3185,"Dunbar Road",7
"3186",3186,"Cap de Creus",2
"3187",3187,"My Italian Rabbi",6
"3188",3188,"Love Me Tomorrow",1
"3189",3189,"Tote Board",5
"3190",3190,"Razeena",8
"3191",3191,"Cairo Cutie",5
"3192",3192,"Hightailing",3
"3193",3193,"Smokin Platinum",6
"3194",3194,"Steam Engine",5
"3195",3195,"Papa King",7
"3196",3196,"Bull of Bayern",7
"3197",3197,"Our Destiny",5
"3198",3198,"Yes and Yes",7
"3199",3199,"Ask Contrition",5
"3200",3200,"Catorat",7
"3201",3201,"Readyforprimetime",3
"3202",3202,"Whiskey Victor",3
"3203",3203,"Cafe Americano",2
"3204",3204,"Repatriated Gem (GB)",2
"3205",3205,"Pep",2
"3206",3206,"Ekhtibaar",7
"3207",3207,"Scatoga",8
"3208",3208,"Highest Honors",1
"3209",3209,"Isabelle's Joy",3
"3210",3210,"Bellamy Knows",2
"3211",3211,"Demarchelier (GB)",9
"3212",3212,"Seismic Wave",7
"3213",3213,"Social Paranoia",2
"3214",3214,"Henley's Joy",7
"3215",3215,"Magnificent McCool",7
"3216",3216,"Mama Mary",6
"3217",3217,"Something Joyful",7
"3218",3218,"Andarta",7
"3219",3219,"Moyne Spun",7
"3220",3220,"Wicked Waters",6
"3221",3221,"Mighty Manfred",8
"3222",3222,"Avocado Toast",3
"3223",3223,"Channel Island",7
"3224",3224,"A I Initiative",3
"3225",3225,"Dispatcher",2
"3226",3226,"Wacky Pal",7
"3227",3227,"Pillar Mountain (IRE)",7
"3228",3228,"He's No Lemon",2
"3229",3229,"Cambier Parc",4
"3230",3230,"Newspaperofrecord (IRE)",2
"3231",3231,"Kelsey's Cross",2
"3232",3232,"Chocolate Kisses",7
"3233",3233,"Stifle Yourself",7
"3234",3234,"My Happy Place",7
"3235",3235,"Trial and Error",1
"3236",3236,"Liza Jambalaya",3
"3237",3237,"China Cat",3
"3238",3238,"Catch a Bid",7
"3239",3239,"Queen Medb (IRE)",2
"3240",3240,"Skep",2
"3241",3241,"Madame Orbe",7
"3242",3242,"Ygritte",2
"3243",3243,"Rowayton",4
"3244",3244,"Hersh",7
"3245",3245,"Topper T",1
"3246",3246,"Maryanorginger",3
"3247",3247,"Perfect Alibi",1
"3248",3248,"Reiterate",5
"3249",3249,"Punk Rock Princess",3
"3250",3250,"Twirling Owen",5
"3251",3251,"Ms Headley",5
"3252",3252,"Significant Form",7
"3253",3253,"Stella di Camelot (IRE)",7
"3254",3254,"Zonza (FR)",3
"3255",3255,"Raven's Lady (GB)",3
"3256",3256,"Rinaldi",7
"3257",3257,"Blue Parrot",3
"3258",3258,"Ahead of Plan",7
"3259",3259,"Per Capita",1
"3260",3260,"Just for One Day",3
"3261",3261,"Swick",3
"3262",3262,"Four Ten",7
"3263",3263,"Noble Jewel",7
"3264",3264,"Lead Guitar",5
"3265",3265,"Valencia Vale",5
"3266",3266,"Valid Point",3
"3267",3267,"Shootin the Breeze",2
"3268",3268,"Oggonis",3
"3269",3269,"Empire Line",5
"3270",3270,"Chalon",7
"3271",3271,"Spring in the Wind",3
"3272",3272,"Mybigitalianfriend",3
"3273",3273,"Annals of Time",2
"3274",3274,"Zapperini",7
"3275",3275,"Fore Left",3
"3276",3276,"Rookie Salsa",3
"3277",3277,"Federale",3
"3278",3278,"Memorable",3
"3279",3279,"Dixie Mo",3
"3280",3280,"Catalina Cruiser",3
"3281",3281,"Holy Helena",2
"3282",3282,"Amade (IRE)",7
"3283",3283,"Highland Sky",2
"3284",3284,"Canessar (FR)",2
"3285",3285,"Raa Atoll (GB)",2
"3286",3286,"Mootasadir (GB)",2
"3287",3287,"Derby Day Jewel",3
"3288",3288,"Sea Mast",7
